Id,SalePrice
2735,135867.04446816107
2736,147013.81919334314
2737,123846.47712923
2738,127208.73006556548
2739,163077.51561961178
2740,127073.28275020636
2741,146918.62753337692
2742,153288.54781035602
2743,148131.12531093476
2744,154943.17762452393
2745,141532.26001327438
2746,136682.94275168335
2747,130231.36171584159
2748,116106.55079053272
2749,127174.2183584401
2750,130064.65026657953
2751,136459.9959873332
2752,194419.69796839426
2753,148105.52566256025
2754,184771.18669064925
2755,130229.21949540118
2756,89597.28223665174
2757,65064.012133651515
2758,78460.69962634504
2759,146058.82465508836
2760,117279.76765636411
2761,148461.39944493555
2762,149389.99589264864
2763,184308.9874656527
2764,159366.69136935583
2765,282125.5017650117
2766,141554.63622450826
2767,89564.7473537964
2768,131055.24262287117
2769,124031.31509722497
2770,149212.58844465512
2771,121639.35543305048
2772,117631.80431002495
2773,138764.55997791036
2774,137017.4251067998
2775,118037.1014236344
2776,140514.70804245753
2777,146392.47718323013
2778,117943.72796202436
2779,113425.5404374315
2780,108691.16112921886
2781,93889.80710154571
2782,92893.27265885912
2783,99972.29264437425
2784,129060.75051418717
2785,128563.27350027289
2786,71312.21572640543
2787,119801.60020126517
2788,74520.41064688863
2789,183721.88679661127
2790,90319.37469725305
2791,108331.01761594485
2792,70769.08961434371
2793,186015.72985569143
2794,101925.45404986497
2795,125706.71776222378
2796,93202.73837967742
2797,163104.75563453234
2798,110764.54016689677
2799,119619.0084732637
2800,62667.307495644774
2801,111812.54508969754
2802,126710.99418599198
2803,138614.32109529423
2804,120945.81855737595
2805,93281.99776247118
2806,83343.29868474016
2807,155018.93444684718
2808,152625.44092738902
2809,139814.6395870652
2810,138835.4343486969
2811,157806.87772890815
2812,148860.85802819039
2813,130096.02308122268
2814,138570.74882559676
2815,98332.43512344928
2816,257694.08735642367
2817,138525.06540623368
2818,130146.73918168092
2819,161923.78680757538
2820,139827.15678736643
2821,107080.42134591735
2822,182530.4231820986
2823,236802.2283447835
2824,176949.18432161433
2825,126793.98745999644
2826,132057.5555059001
2827,138130.51564883554
2828,216146.41927844234
2829,195440.5630527054
2830,225131.62049797163
2831,176816.14539178123
2832,233464.8796888006
2833,273433.2808825106
2834,216414.1087408245
2835,215547.43842417074
2836,190805.95545050432
2837,163285.72012759946
2838,144038.48582628317
2839,176709.36477720467
2840,200213.30090455475
2841,203035.97110924125
2842,227955.4432710263
2843,157756.03915991198
2844,169908.6793303562
2845,121419.58083169894
2846,215474.20259492644
2847,202786.76215288378
2848,212199.35617804067
2849,205534.03508531323
2850,271993.0569134035
2851,231893.1020756789
2852,223510.15103071727
2853,232511.55172876496
2854,140979.07026053232
2855,203580.49205456607
2856,205456.66692206854
2857,184515.70540325122
2858,201611.69874980167
2859,120144.35260425413
2860,121099.3884622267
2861,123503.19452658296
2862,188912.4612703146
2863,121315.0622854622
2864,231972.84118027566
2865,137619.1169342883
2866,134821.8550562081
2867,89822.98592928892
2868,110314.93359886589
2869,112072.82019970907
2870,132838.78131652428
2871,76648.8894865925
2872,58508.82517733792
2873,97601.81013244166
2874,139687.00220810715
2875,126355.1401815234
2876,157512.4987557441
2877,130184.11751911206
2878,168940.385394986
2879,141696.16496028073
2880,109594.27199198658
2881,156137.6146957755
2882,183144.82449333585
2883,181583.20563761177
2884,184171.0656157231
2885,198313.09075557985
2886,221222.9874308859
2887,96139.98092769497
2888,133808.1888191359
2889,53476.01170566819
2890,74822.5849079946
2891,131822.8809704797
2892,59493.67785548798
2893,108720.19021583832
2894,57663.908402357025
2895,297803.39703905355
2896,282397.15693319397
2897,198531.4063021008
2898,145917.7991543696
2899,206878.40036464954
2900,157933.70239620158
2901,200054.66818143535
2902,187124.1706238899
2903,328772.3866150134
2904,344037.7818783708
2905,103496.2183413671
2906,195910.6292105921
2907,107903.1042559657
2908,136364.46713733193
2909,140354.81255450225
2910,78524.87891680328
2911,79348.53440811117
2912,145361.67296652633
2913,86836.35799860496
2914,76313.93690259143
2915,79754.04408076889
2916,83566.93177295123
2917,168310.0122814737
2918,115877.11387020665
2919,211212.59239548363
